,Data,Goldman Sachs Japonia (K),Goldman Sachs Zrównoważony (A),Goldman Sachs Stabilny Globalnej Dywersyfikacji (A),Goldman Sachs Konserwatywny (A),Goldman Sachs Japonia Suma,Goldman Sachs Japonia Krocząca Średnia [2d],Goldman Sachs Japonia Krocząca Średnia [5d],Goldman Sachs Japonia Krocząca Średnia [10d],Goldman Sachs Japonia Krocząca Średnia [30d],Goldman Sachs Japonia Krocząca Średnia [60d],Goldman Sachs Japonia Krocząca Średnia [120d],Goldman Sachs Japonia Krocząca Średnia [360d],Goldman Sachs Japonia Pierwsza pochodna,Goldman Sachs Japonia Druga pochodna,Goldman Sachs Zrównoważony Suma,Goldman Sachs Zrównoważony Krocząca Średnia [2d],Goldman Sachs Zrównoważony Krocząca Średnia [5d],Goldman Sachs Zrównoważony Krocząca Średnia [10d],Goldman Sachs Zrównoważony Krocząca Średnia [30d],Goldman Sachs Zrównoważony Krocząca Średnia [60d],Goldman Sachs Zrównoważony Krocząca Średnia [120d],Goldman Sachs Zrównoważony Krocząca Średnia [360d],Goldman Sachs Zrównoważony Pierwsza pochodna,Goldman Sachs Zrównoważony Druga pochodna,Goldman Sachs Stabilny Globalnej Dywersyfikacji Suma,Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [2d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [5d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [10d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [30d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [60d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [120d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Krocząca Średnia [360d],Goldman Sachs Stabilny Globalnej Dywersyfikacji Pierwsza pochodna,Goldman Sachs Stabilny Globalnej Dywersyfikacji Druga pochodna,Goldman Sachs Konserwatywny Suma,Goldman Sachs Konserwatywny Krocząca Średnia [2d],Goldman Sachs Konserwatywny Krocząca Średnia [5d],Goldman Sachs Konserwatywny Krocząca Średnia [10d],Goldman Sachs Konserwatywny Krocząca Średnia [30d],Goldman Sachs Konserwatywny Krocząca Średnia [60d],Goldman Sachs Konserwatywny Krocząca Średnia [120d],Goldman Sachs Konserwatywny Krocząca Średnia [360d],Goldman Sachs Konserwatywny Pierwsza pochodna,Goldman Sachs Konserwatywny Druga pochodna
1869,2021-09-15,247.25,397.14,128.99,274.08,356059.92999999935,248.85,247.08200000000002,243.916,234.28866666666667,233.20499999999998,233.90075,205.16694444444445,-3.1999999999999886,-6.039999999999964,590736.7600000007,397.65,396.884,396.90099999999995,393.10833333333335,389.11699999999996,379.88975000000005,345.2336388888889,-1.0200000000000387,-1.5400000000000773,220353.01999999955,128.985,129.0,129.115,129.15433333333334,128.79566666666668,127.45916666666668,124.0946388888889,0.010000000000019327,0.020000000000038654,495065.95999999985,274.065,274.06800000000004,274.078,273.969,274.0301666666667,274.65591666666666,273.92333333333335,0.029999999999972715,0.029999999999972715
1870,2021-09-16,247.02,397.78,128.98,274.06,356306.9499999994,247.135,247.75799999999998,245.20499999999998,234.84066666666666,233.40766666666667,233.95416666666668,205.39486111111114,-0.22999999999998977,2.969999999999999,591134.5400000007,397.46,397.33,396.987,393.436,389.3165,380.2294166666667,345.51675,0.6399999999999864,1.660000000000025,220481.99999999956,128.985,128.974,129.083,129.143,128.8215,127.49041666666668,124.12508333333334,-0.010000000000019327,-0.020000000000038654,495340.01999999984,274.07,274.064,274.071,273.97533333333337,274.02566666666667,274.6445,273.9308611111111,-0.01999999999998181,-0.049999999999954525
1871,2021-09-17,246.45,395.82,128.81,274.05,356553.3999999994,246.735,247.756,245.96000000000004,235.368,233.55983333333333,234.01166666666668,205.63033333333334,-0.5700000000000216,-0.34000000000003183,591530.3600000007,396.79999999999995,397.308,396.984,393.68666666666667,389.4773333333333,380.53158333333334,345.8066111111111,-1.9599999999999795,-2.599999999999966,220610.80999999956,128.89499999999998,128.95,129.041,129.12966666666665,128.844,127.52191666666666,124.15594444444444,-0.1699999999999875,-0.15999999999996817,495614.06999999983,274.055,274.058,274.071,273.983,274.0181666666667,274.6313333333333,273.9383333333333,-0.009999999999990905,0.009999999999990905
1872,2021-09-20,246.41,391.07,128.5,274.05,356799.80999999936,246.43,247.516,246.398,235.89499999999998,233.70333333333335,234.06083333333333,205.86922222222222,-0.03999999999999204,0.5300000000000296,591921.4300000006,393.445,395.994,396.196,393.74733333333336,389.55933333333337,380.79425,346.0791111111111,-4.75,-2.7900000000000205,220739.30999999956,128.655,128.852,128.953,129.108,128.859,127.55075000000001,124.18477777777777,-0.3100000000000023,-0.14000000000001478,495888.1199999998,274.05,274.058,274.063,273.9916666666667,274.01500000000004,274.61633333333333,273.9458888888889,0.0,0.009999999999990905
1873,2021-09-21,241.95,392.07,128.56,274.06,357041.75999999937,244.18,245.81599999999997,246.25799999999998,236.28099999999998,233.81783333333334,234.10775,206.0845833333333,-4.460000000000008,-4.420000000000016,592313.5000000006,391.57,394.77599999999995,395.613,393.83366666666666,389.68733333333336,381.06375,346.3458888888889,1.0,5.75,220867.86999999956,128.53,128.76799999999997,128.89600000000002,129.08533333333332,128.87466666666666,127.58008333333333,124.21258333333336,0.060000000000002274,0.37000000000000455,496162.1799999998,274.055,274.06000000000006,274.062,274.0013333333334,274.0156666666666,274.60166666666663,273.95322222222217,0.009999999999990905,0.009999999999990905
1874,2021-09-22,238.86,396.48,128.72,274.06,357280.61999999936,240.405,244.138,245.60999999999999,236.56433333333334,233.892,234.12449999999998,206.2974722222222,-3.089999999999975,1.370000000000033,592709.9800000006,394.275,394.644,395.764,394.0443333333333,389.9363333333333,381.36025,346.62266666666665,4.410000000000025,3.410000000000025,220996.58999999956,128.64,128.714,128.857,129.06766666666667,128.8895,127.60591666666667,124.2416111111111,0.1599999999999966,0.09999999999999432,496436.2399999998,274.06,274.05600000000004,274.062,274.00966666666665,274.0196666666667,274.58525000000003,273.9605833333334,0.0,-0.009999999999990905
1875,2021-09-23,238.85,395.87,128.83,274.03,357519.46999999933,238.85500000000002,242.504,245.131,236.71066666666667,233.9801666666667,234.14358333333334,206.51888888888885,-0.010000000000019327,3.0799999999999557,593105.8500000006,396.175,394.262,395.796,394.20099999999996,390.1558333333333,381.6214166666667,346.9099444444445,-0.6100000000000136,-5.020000000000039,221125.41999999955,128.775,128.68400000000003,128.829,129.05100000000002,128.90183333333331,127.62958333333333,124.27319444444444,0.11000000000001364,-0.04999999999998295,496710.26999999984,274.04499999999996,274.05,274.05699999999996,274.01666666666665,274.0346666666666,274.56941666666665,273.9676111111111,-0.03000000000002956,-0.03000000000002956
1876,2021-09-24,244.61,393.97,128.73,274.06,357764.0799999993,241.73000000000002,242.13600000000002,244.946,237.08,234.1275,234.1951666666667,206.75502777777777,5.760000000000019,5.770000000000039,593499.8200000005,394.92,393.892,395.6,394.28700000000003,390.3338333333333,381.87508333333335,347.1824166666667,-1.8999999999999773,-1.2899999999999636,221254.14999999956,128.78,128.66799999999998,128.80900000000003,129.03133333333332,128.91016666666667,127.65308333333333,124.3036388888889,-0.10000000000002274,-0.21000000000003638,496984.32999999984,274.04499999999996,274.052,274.05499999999995,274.02366666666666,274.0505,274.55400000000003,273.97450000000003,0.03000000000002956,0.06000000000005912
1877,2021-09-27,245.29,393.25,128.59,274.07,358009.3699999993,244.95,241.91199999999998,244.714,237.57833333333335,234.29483333333334,234.2695,206.9858888888889,0.6799999999999784,-5.080000000000041,593893.0700000005,393.61,394.328,395.16099999999994,394.3806666666667,390.48583333333335,382.13058333333333,347.44686111111116,-0.7200000000000273,1.17999999999995,221382.73999999955,128.66,128.68599999999998,128.769,129.00966666666667,128.91733333333335,127.67316666666666,124.33341666666666,-0.13999999999998636,-0.03999999999996362,497258.39999999985,274.065,274.056,274.057,274.02899999999994,274.0518333333333,274.5400833333333,273.98130555555554,0.009999999999990905,-0.020000000000038654
1878,2021-09-28,244.71,391.46,127.93,273.99,358254.0799999993,245.0,242.464,244.14000000000001,238.08666666666667,234.44016666666667,234.33825,207.2163611111111,-0.5799999999999841,-1.2599999999999625,594284.5300000005,392.355,394.206,394.491,394.3616666666667,390.6305,382.37533333333334,347.71105555555556,-1.7900000000000205,-1.0699999999999932,221510.66999999955,128.26,128.56,128.66400000000002,128.969,128.91033333333334,127.68733333333333,124.36080555555556,-0.6599999999999966,-0.5200000000000102,497532.38999999984,274.03,274.042,274.051,274.03133333333335,274.05083333333334,274.5249166666667,273.9878611111111,-0.07999999999998408,-0.08999999999997499
1879,2021-09-29,242.79,393.32,128.05,274.02,358496.8699999993,243.75,243.25,243.69400000000002,238.529,234.60983333333334,234.39741666666666,207.43200000000002,-1.920000000000016,-1.3400000000000318,594677.8500000004,392.39,393.57399999999996,394.10900000000004,394.4286666666667,390.73449999999997,382.6385833333333,347.9775,1.8600000000000136,3.650000000000034,221638.71999999954,127.99000000000001,128.426,128.57,128.936,128.90066666666667,127.70374999999999,124.38819444444445,0.12000000000000455,0.7800000000000011,497806.40999999986,274.005,274.034,274.04499999999996,274.03366666666665,274.04966666666667,274.50958333333335,273.99441666666667,0.029999999999972715,0.1099999999999568
1880,2021-09-30,240.51,394.01,127.86,274.0,358737.3799999993,241.64999999999998,243.58199999999997,243.04300000000003,239.02966666666666,234.78266666666667,234.43066666666667,207.64302777777775,-2.280000000000001,-0.3599999999999852,595071.8600000005,393.66499999999996,393.20200000000006,393.73199999999997,394.598,390.91633333333334,382.90475,348.2468333333333,0.6899999999999977,-1.170000000000016,221766.57999999952,127.95500000000001,128.232,128.458,128.9,128.8955,127.7175,124.4150277777778,-0.19000000000001194,-0.3100000000000165,498080.40999999986,274.01,274.02799999999996,274.039,274.03499999999997,274.0471666666666,274.49491666666665,274.0008888888889,-0.01999999999998181,-0.049999999999954525
1881,2021-10-01,236.09,395.05,128.05,274.25,358973.46999999933,238.3,241.878,242.00699999999998,239.501,234.879,234.43925,207.84177777777776,-4.4199999999999875,-2.1399999999999864,595466.9100000005,394.53,393.418,393.65500000000003,394.82966666666664,391.0903333333334,383.16141666666664,348.50902777777776,1.0400000000000205,0.35000000000002274,221894.6299999995,127.95500000000001,128.096,128.382,128.86866666666666,128.891,127.73416666666665,124.44127777777778,0.19000000000001194,0.3800000000000239,498354.65999999986,274.125,274.066,274.05899999999997,274.04133333333334,274.0493333333333,274.48241666666667,274.00794444444443,0.25,0.2699999999999818
1882,2021-10-04,233.59,396.09,127.74,274.14,359207.05999999936,234.84,239.538,240.725,239.775,234.87666666666667,234.41225,208.02266666666668,-2.5,1.9199999999999875,595863.0000000005,395.57,393.986,394.157,395.0226666666666,391.2758333333333,383.4273333333333,348.77327777777776,1.0399999999999636,-5.684341886080802e-14,222022.3699999995,127.89500000000001,127.926,128.30599999999998,128.82233333333332,128.87833333333333,127.7445,124.46661111111112,-0.3100000000000165,-0.5000000000000284,498628.7999999999,274.195,274.08000000000004,274.06800000000004,274.04333333333335,274.04900000000004,274.4680833333333,274.01494444444444,-0.11000000000001364,-0.36000000000001364
1883,2021-10-05,233.33,399.13,127.99,274.04,359440.3899999994,233.46,237.262,239.863,239.96666666666667,234.82583333333335,234.38716666666667,208.22000000000003,-0.2599999999999909,2.240000000000009,596262.1300000005,397.61,395.52,394.863,395.29266666666666,391.49533333333335,383.716,349.05519444444445,3.0400000000000205,2.000000000000057,222150.3599999995,127.865,127.93799999999999,128.249,128.78033333333332,128.86866666666666,127.75625,124.49469444444445,0.25,0.5600000000000165,498902.83999999985,274.09000000000003,274.09000000000003,274.066,274.045,274.0471666666666,274.45275000000004,274.02166666666665,-0.0999999999999659,0.010000000000047748
1884,2021-10-06,233.43,397.92,127.87,273.86,359673.81999999937,233.38,235.39000000000001,239.32,240.15266666666668,234.804,234.35958333333332,208.4176111111111,0.09999999999999432,0.3599999999999852,596660.0500000005,398.525,396.43999999999994,395.00699999999995,395.4653333333334,391.68316666666664,384.0126666666667,349.3313888888889,-1.2099999999999795,-4.25,222278.2299999995,127.93,127.902,128.16400000000002,128.73966666666666,128.8555,127.76941666666667,124.52138888888891,-0.11999999999999034,-0.36999999999999034,499176.69999999984,273.95000000000005,274.058,274.046,274.04066666666665,274.04266666666666,274.4364166666667,274.0281388888889,-0.18000000000000682,-0.08000000000004093
1885,2021-10-07,232.22,397.97,128.14,273.86,359906.03999999934,232.825,233.73200000000003,238.657,240.29733333333334,234.80416666666667,234.35658333333333,208.6118888888889,-1.210000000000008,-1.3100000000000023,597058.0200000005,397.94500000000005,397.232,395.217,395.669,391.8913333333333,384.3245833333333,349.6117777777778,0.05000000000001137,1.259999999999991,222406.3699999995,128.005,127.958,128.09499999999997,128.713,128.84833333333333,127.78800000000001,124.54936111111112,0.2699999999999818,0.38999999999997215,499450.5599999998,273.86,274.03000000000003,274.029,274.039,274.03783333333337,274.4193333333333,274.0344166666667,0.0,0.18000000000000682
1886,2021-10-08,234.18,401.63,127.98,273.72,360140.21999999933,233.2,233.35,237.61399999999998,240.51999999999998,234.8385,234.41233333333332,208.8113333333333,1.960000000000008,3.170000000000016,597459.6500000005,399.8,398.548,395.983,395.96333333333337,392.15850000000006,384.6713333333334,349.89816666666667,3.659999999999968,3.609999999999957,222534.3499999995,128.06,127.944,128.01999999999998,128.67433333333332,128.841,127.80366666666667,124.57594444444443,-0.15999999999998238,-0.4299999999999642,499724.2799999998,273.79,273.92400000000004,273.995,274.03266666666667,274.03,274.40075,274.04016666666666,-0.13999999999998636,-0.13999999999998636
1887,2021-10-11,238.2,404.46,127.89,273.36,360378.41999999934,236.19,234.27200000000002,236.90500000000003,240.767,235.014,234.47308333333334,209.0090555555556,4.019999999999982,2.059999999999974,597864.1100000005,403.04499999999996,400.22200000000004,397.104,396.272,392.54,385.0364166666667,350.1888611111111,2.829999999999984,-0.8299999999999841,222662.23999999953,127.935,127.974,127.95,128.62433333333334,128.839,127.8195,124.6016111111111,-0.09000000000000341,0.06999999999997897,499997.6399999998,273.54,273.76800000000003,273.924,274.01500000000004,274.01433333333335,274.3795,274.045,-0.36000000000001364,-0.22000000000002728
1888,2021-10-12,237.42,404.27,127.79,273.15,360615.8399999993,237.81,235.09,236.176,240.9723333333333,235.20116666666667,234.53141666666667,209.19580555555558,-0.7800000000000011,-4.799999999999983,598268.3800000005,404.365,401.25,398.385,396.556,392.8913333333333,385.3997499999999,350.4821944444445,-0.18999999999999773,-3.019999999999982,222790.02999999953,127.84,127.934,127.93599999999999,128.577,128.8285,127.83166666666668,124.62674999999999,-0.09999999999999432,-0.009999999999990905,500270.7899999998,273.255,273.59000000000003,273.84000000000003,273.9936666666666,273.9948333333333,274.35641666666663,274.0488888888889,-0.21000000000003638,0.14999999999997726
1889,2021-10-13,236.49,403.17,127.91,272.84,360852.3299999993,236.95499999999998,235.702,235.546,241.05200000000002,235.3563333333333,234.58108333333334,209.38697222222223,-0.9299999999999784,-0.14999999999997726,598671.5500000005,403.72,402.3,399.37,396.79333333333335,393.18433333333337,385.73608333333334,350.76533333333333,-1.099999999999966,-0.9099999999999682,222917.93999999954,127.85,127.94199999999998,127.922,128.53566666666669,128.81816666666666,127.84441666666666,124.65319444444445,0.11999999999999034,0.21999999999998465,500543.62999999983,272.995,273.386,273.72200000000004,273.9483333333334,273.97083333333336,274.32941666666665,274.05216666666666,-0.3100000000000023,-0.0999999999999659
1890,2021-10-14,238.14,404.14,128.46,273.01,361090.46999999933,237.315,236.88599999999997,235.30899999999997,241.18566666666666,235.53933333333333,234.65166666666667,209.5845833333333,1.6499999999999773,2.5799999999999557,599075.6900000005,403.655,403.534,400.383,397.034,393.50849999999997,386.08316666666667,351.05502777777775,0.9699999999999704,2.0699999999999363,223046.39999999953,128.185,128.006,127.98200000000001,128.50766666666667,128.81166666666667,127.86241666666666,124.68194444444444,0.5500000000000114,0.43000000000002103,500816.63999999984,272.92499999999995,273.216,273.623,273.911,273.94983333333334,274.30483333333336,274.0555,0.17000000000001592,0.4800000000000182
1891,2021-10-15,241.53,403.51,128.5,272.95,361331.99999999936,239.83499999999998,238.356,235.853,241.27333333333337,235.779,234.73624999999998,209.79733333333337,3.390000000000015,1.7400000000000375,599479.2000000005,403.825,403.90999999999997,401.229,397.28933333333333,393.81166666666667,386.4033333333333,351.35277777777776,-0.6299999999999955,-1.599999999999966,223174.89999999953,128.48000000000002,128.10999999999999,128.027,128.48333333333332,128.80133333333333,127.88108333333334,124.7106111111111,0.03999999999999204,-0.5100000000000193,501089.58999999985,272.98,273.062,273.49300000000005,273.8743333333333,273.92766666666665,274.2793333333333,274.0583611111111,-0.060000000000002274,-0.2300000000000182
1892,2021-10-18,242.27,403.18,128.5,272.73,361574.2699999994,241.9,239.17,236.721,241.28133333333332,235.97783333333334,234.82708333333332,210.0124722222222,0.7400000000000091,-2.6500000000000057,599882.3800000006,403.345,403.654,401.938,397.43033333333335,394.10350000000005,386.70708333333334,351.64866666666666,-0.3299999999999841,0.30000000000001137,223303.39999999953,128.5,128.232,128.103,128.454,128.79399999999998,127.89983333333333,124.73911111111111,0.0,-0.03999999999999204,501362.31999999983,272.84000000000003,272.936,273.352,273.8276666666667,273.90183333333334,274.25125,274.0605,-0.21999999999997044,-0.15999999999996817
1893,2021-10-19,241.47,402.77,128.36,272.84,361815.73999999935,241.87,239.98000000000002,237.535,241.21866666666668,236.13299999999998,234.91858333333332,210.22233333333332,-0.8000000000000114,-1.5400000000000205,600285.1500000006,402.975,403.354,402.302,397.5926666666667,394.4125,387.0196666666667,351.9263055555556,-0.410000000000025,-0.08000000000004093,223431.7599999995,128.43,128.346,128.14000000000001,128.42833333333334,128.787,127.91924999999999,124.76633333333335,-0.13999999999998636,-0.13999999999998636,501635.15999999986,272.78499999999997,272.87399999999997,273.23199999999997,273.7866666666667,273.8773333333333,274.2255833333333,274.0628888888889,0.1099999999999568,0.32999999999992724
1894,2021-10-20,241.28,402.91,128.36,272.63,362057.0199999994,241.375,240.93800000000002,238.32000000000002,241.08333333333334,236.31233333333333,235.00883333333334,210.42452777777777,-0.18999999999999773,0.6100000000000136,600688.0600000006,402.84000000000003,403.302,402.80100000000004,397.8573333333334,394.6933333333334,387.35408333333334,352.2049166666667,0.1400000000000432,0.5500000000000682,223560.1199999995,128.36,128.436,128.189,128.40333333333334,128.77949999999998,127.93950000000001,124.79391666666668,0.0,0.13999999999998636,501907.78999999986,272.735,272.832,273.10900000000004,273.739,273.85,274.1990833333333,274.06477777777775,-0.20999999999997954,-0.31999999999993634
1895,2021-10-21,239.14,401.92,128.35,272.62,362296.1599999994,240.20999999999998,241.138,239.012,240.93333333333334,236.4495,235.08133333333333,210.6158333333333,-2.140000000000015,-1.950000000000017,601089.9800000007,402.415,402.858,403.196,398.06966666666665,394.93716666666666,387.6454166666667,352.4765,-0.9900000000000091,-1.1300000000000523,223688.4699999995,128.35500000000002,128.41400000000002,128.21,128.37800000000001,128.76916666666668,127.95816666666666,124.8201111111111,-0.010000000000019327,-0.010000000000019327,502180.40999999986,272.625,272.754,272.985,273.6903333333333,273.8236666666666,274.17150000000004,274.0667777777778,-0.009999999999990905,0.19999999999998863
1896,2021-10-22,238.86,401.35,128.25,272.63,362535.0199999994,239.0,240.60399999999998,239.48000000000002,240.67999999999998,236.6345,235.11966666666666,210.80691666666664,-0.2799999999999727,1.860000000000042,601491.3300000007,401.635,402.42600000000004,403.168,398.2503333333333,395.179,387.9316666666667,352.7504166666667,-0.5699999999999932,0.4200000000000159,223816.7199999995,128.3,128.364,128.23700000000002,128.35533333333333,128.76000000000002,127.97475,124.84611111111111,-0.09999999999999432,-0.08999999999997499,502453.03999999986,272.625,272.69,272.876,273.642,273.7975,274.14500000000004,274.0688611111111,0.009999999999990905,0.01999999999998181
1897,2021-10-25,238.4,401.23,128.56,272.57,362773.4199999994,238.63,239.83,239.5,240.37300000000002,236.72766666666666,235.14375,211.00352777777778,-0.46000000000000796,-0.18000000000003524,601892.5600000006,401.29,402.03600000000006,402.845,398.37,395.4105,388.18508333333335,353.02408333333335,-0.12000000000000455,0.44999999999998863,223945.2799999995,128.405,128.376,128.304,128.341,128.75316666666666,127.99241666666667,124.87330555555556,0.3100000000000023,0.4099999999999966,502725.60999999987,272.6,272.658,272.79699999999997,273.5926666666666,273.7758333333333,274.11875,274.07072222222223,-0.060000000000002274,-0.06999999999999318
1898,2021-10-26,241.44,402.04,128.99,272.61,363014.8599999994,239.92000000000002,239.82399999999998,239.90200000000004,240.07266666666666,236.89383333333333,235.1796666666667,211.20049999999998,3.039999999999992,3.5,602294.6000000007,401.635,401.89000000000004,402.622,398.4993333333333,395.6515,388.42925,353.2939166666667,0.8100000000000023,0.9300000000000068,224074.2699999995,128.775,128.502,128.424,128.34133333333332,128.75116666666668,128.01566666666668,124.9013611111111,0.4300000000000068,0.12000000000000455,502998.21999999986,272.59000000000003,272.61199999999997,272.74300000000005,273.54466666666667,273.754,274.09433333333334,274.0726388888889,0.040000000000020464,0.10000000000002274
1899,2021-10-27,241.88,400.31,128.65,272.7,363256.7399999994,241.66,239.94400000000002,240.44099999999997,239.8936666666667,237.09116666666665,235.2545,211.38588888888887,0.4399999999999977,-2.5999999999999943,602694.9100000007,401.175,401.37,402.336,398.6050000000001,395.8566666666667,388.67133333333334,353.5506666666667,-1.7300000000000182,-2.5400000000000205,224202.9199999995,128.82,128.56,128.498,128.33,128.74216666666666,128.04166666666666,124.92805555555555,-0.3400000000000034,-0.7700000000000102,503270.91999999987,272.655,272.626,272.729,273.4986666666667,273.73383333333334,274.0715,274.0746388888889,0.08999999999997499,0.049999999999954525
1900,2021-10-28,240.34,399.91,128.62,272.66,363497.07999999943,241.11,240.18400000000003,240.661,239.671,237.2558333333333,235.35791666666668,211.5599444444444,-1.539999999999992,-1.9799999999999898,603094.8200000008,400.11,400.968,401.913,398.67600000000004,396.056,388.92016666666666,353.81033333333335,-0.39999999999997726,1.330000000000041,224331.53999999948,128.635,128.61399999999998,128.51399999999998,128.318,128.7305,128.0714166666667,124.95372222222224,-0.030000000000001137,0.3100000000000023,503543.57999999984,272.68,272.634,272.694,273.452,273.71366666666665,274.0480833333333,274.07591666666667,-0.03999999999996362,-0.1299999999999386
1901,2021-10-29,239.85,400.8,128.99,272.61,363736.9299999994,240.095,240.382,240.493,239.451,237.4095,235.46291666666667,211.7253611111111,-0.4900000000000091,1.049999999999983,603495.6200000008,400.355,400.85800000000006,401.642,398.842,396.26433333333335,389.19016666666664,354.072,0.8899999999999864,1.2899999999999636,224460.52999999947,128.805,128.762,128.563,128.324,128.72683333333333,128.10316666666668,124.97994444444444,0.37000000000000455,0.4000000000000057,503816.1899999998,272.635,272.63,272.65999999999997,273.40399999999994,273.69350000000003,274.0278333333334,274.0764722222222,-0.05000000000001137,-0.010000000000047748
1902,2021-11-02,243.06,401.25,128.91,272.6,363979.9899999994,241.45499999999998,241.314,240.57199999999997,239.33933333333334,237.61716666666663,235.562,211.9072222222222,3.210000000000008,3.700000000000017,603896.8700000008,401.025,400.86199999999997,401.449,399.1813333333333,396.46433333333334,389.4546666666667,354.3351666666666,0.44999999999998863,-0.4399999999999977,224589.43999999948,128.95,128.83200000000002,128.604,128.33766666666668,128.72283333333334,128.13125,125.00569444444446,-0.0800000000000125,-0.45000000000001705,504088.7899999998,272.605,272.636,272.647,273.35566666666665,273.6736666666667,274.0061666666667,274.0763611111111,-0.009999999999990905,0.040000000000020464
1903,2021-11-03,243.05,398.67,128.92,272.4,364223.0399999994,243.055,241.63600000000002,240.73000000000002,239.37600000000003,237.82850000000002,235.67541666666665,212.08841666666666,-0.009999999999990905,-3.219999999999999,604295.5400000009,399.96000000000004,400.188,401.03900000000004,399.40133333333335,396.61750000000006,389.681,354.58811111111106,-2.579999999999984,-3.0299999999999727,224718.3599999995,128.915,128.818,128.66,128.34966666666668,128.7175,128.16033333333334,125.03094444444444,0.009999999999990905,0.09000000000000341,504361.1899999998,272.5,272.59400000000005,272.603,273.30033333333336,273.6508333333333,273.9844166666666,274.07544444444443,-0.20000000000004547,-0.19000000000005457
1904,2021-11-04,246.38,402.46,129.34,272.04,364469.4199999994,244.715,242.536,241.24,239.62666666666667,238.0955,235.78133333333335,212.27233333333336,3.329999999999984,3.339999999999975,604698.0000000008,400.565,400.61800000000005,400.994,399.6006666666666,396.8225,389.93191666666667,354.85141666666664,3.7899999999999636,6.369999999999948,224847.6999999995,129.13,128.95600000000002,128.75799999999998,128.37033333333335,128.719,128.19433333333333,125.05647222222221,0.4200000000000159,0.410000000000025,504633.2299999998,272.22,272.46200000000005,272.544,273.233,273.6213333333334,273.96133333333336,274.0735555555556,-0.3599999999999568,-0.15999999999991132
1905,2021-11-05,244.17,403.42,129.42,271.79,364713.5899999994,245.27499999999998,243.302,241.743,239.804,238.25733333333332,235.88741666666664,212.44241666666667,-2.210000000000008,-5.539999999999992,605101.4200000009,402.94,401.32,401.14400000000006,399.8523333333333,397.02666666666664,390.2079166666666,355.1097222222222,0.9600000000000364,-2.8299999999999272,224977.1199999995,129.38,129.116,128.865,128.39,128.7205,128.23175,125.081,0.07999999999998408,-0.34000000000003183,504905.0199999998,271.915,272.288,272.461,273.15833333333336,273.5875,273.9345,274.07099999999997,-0.25,0.1099999999999568
1906,2021-11-08,244.09,402.17,129.23,271.58,364957.6799999994,244.13,244.15,242.266,239.78666666666666,238.43333333333334,235.99175,212.61388888888888,-0.07999999999998408,2.130000000000024,605503.5900000009,402.795,401.594,401.226,400.12566666666663,397.20633333333336,390.4593333333333,355.36119444444444,-1.25,-2.2100000000000364,225106.3499999995,129.325,129.164,128.963,128.40666666666667,128.719,128.26508333333334,125.10591666666666,-0.18999999999999773,-0.2699999999999818,505176.5999999998,271.685,272.082,272.356,273.0756666666667,273.54966666666667,273.90400000000005,274.0678333333334,-0.21000000000003638,0.03999999999996362
1907,2021-11-09,241.54,399.42,129.1,271.7,365199.2199999994,242.815,243.846,242.57999999999998,239.66166666666666,238.62,236.07633333333334,212.76777777777775,-2.5500000000000114,-2.4700000000000273,605903.0100000009,400.795,401.228,401.04499999999996,400.3313333333333,397.35599999999994,390.67875000000004,355.59419444444444,-2.75,-1.5,225235.44999999952,129.165,129.202,129.017,128.42366666666666,128.71666666666667,128.296,125.12825,-0.12999999999999545,0.060000000000002274,505448.2999999998,271.64,271.902,272.269,272.99666666666667,273.51283333333333,273.8715,274.06505555555555,0.12000000000000455,0.3300000000000409
1908,2021-11-10,239.98,397.65,129.17,271.73,365439.1999999994,240.76,243.23200000000003,242.43399999999997,239.504,238.79533333333333,236.13191666666668,212.90872222222222,-1.5600000000000023,0.9900000000000091,606300.660000001,398.53499999999997,401.024,400.606,400.5376666666667,397.44966666666664,390.8851666666667,355.82211111111116,-1.7700000000000387,0.9799999999999613,225364.61999999953,129.135,129.252,129.035,128.465,128.71699999999998,128.32566666666668,125.15011111111112,0.06999999999999318,0.19999999999998863,505720.0299999998,271.71500000000003,271.76800000000003,272.181,272.92133333333334,273.47633333333334,273.84666666666664,274.06258333333335,0.03000000000002956,-0.08999999999997499
1909,2021-11-12,243.96,397.44,129.47,271.69,365683.1599999994,241.97,242.748,242.642,239.543,239.036,236.2175,213.06505555555555,3.980000000000018,5.5400000000000205,606698.1000000009,397.54499999999996,400.02,400.319,400.675,397.5518333333333,391.08366666666666,356.0517222222222,-0.20999999999997954,1.5600000000000591,225494.08999999953,129.32,129.27799999999996,129.117,128.51233333333332,128.72416666666666,128.35733333333332,125.17413888888888,0.30000000000001137,0.2300000000000182,505991.7199999998,271.71000000000004,271.698,272.08000000000004,272.84366666666665,273.4386666666667,273.8200833333333,274.0601111111111,-0.040000000000020464,-0.07000000000005002
